Movie_ID,Title,Release_Date,Release_Year,Genre,Sub_Genre,Language,Country,Director,Production_Company,Budget_USD,Revenue_USD,Runtime_Min,IMDb_Rating,User_Rating,Vote_Count,Popularity_Score,OTT_Platform,OTT_Available,OTT_Release_Date,Content_Type,Age_Rating,Awards_Count,Franchise,Sequel
MV24413,Queen,2005-11-06,2005,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,7376000.0,11583774.0,117,5.8,6.0,12484,55.47,HBO Max,Yes,2007-01-07,Movie,U/A,2,,No
MV24414,Interstellar,2024-04-01,2024,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,229627000.0,261396000.0,146,6.1,6.3,11666,59.92,Netflix,Yes,2024-12-29,Movie,U,4,,No
MV24415,Barfi!,2014-09-14,2014,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,17967000.0,114628000.0,150,7.1,6.9,1046,66.4,Prime Video,Yes,2015-07-03,Movie,PG,3,,No
MV24416,Jai Bhim,2022-03-01,2022,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,19252000.0,63228000.0,131,5.5,5.5,462,76.81,Apple TV+,Yes,2022-12-16,Movie,PG,1,,No
MV24417,K.G.F: Chapter 1,2021-04-14,2021,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,10684000.0,19365986.0,165,6.8,7.1,1300,28.92,HBO Max,Yes,2022-03-12,Movie,U,4,K.G.F,No
MV24418,K.G.F: Chapter 2,2020-07-04,2020,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,13195000.0,198953766.0,113,6.5,6.2,182,71.93,Hulu,Yes,2021-05-20,Movie,PG-13,3,K.G.F,Yes
MV24419,Master,2021-11-20,2021,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,26825000.0,16747000.0,160,7.8,7.7,1271,49.99,Not Available,No,,Movie,18+,1,,No
MV24420,Baahubali 2: The Conclusion,2010-09-11,2010,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,56943000.0,273221000.0,121,6.3,6.6,1231,24.17,JioCinema,Yes,2010-12-19,Movie,PG-13,2,Baahubali,Yes
MV24421,Lagaan,2003-06-25,2003,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,51015000.0,85953000.0,85,6.8,7.2,1533,57.25,ZEE5,Yes,2004-09-21,Movie,PG,2,,No
MV24422,Jai Bhim,2000-12-28,2000,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,52030000.0,221254000.0,148,7.5,7.2,7835,1.0,Not Available,No,,Movie,U/A,2,Marvel Universe,No
MV24423,Parasite,2014-02-23,2014,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,6564000.0,31980664.0,119,6.5,6.7,10144,76.84,Hulu,Yes,2015-02-28,Movie,R,4,,No
MV24424,Inception,2011-07-14,2011,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,108188000.0,228899000.0,108,7.2,7.2,1281,72.79,Not Available,No,,Movie,U/A,0,,No
MV24425,Forrest Gump,2008-08-26,2008,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,144242000.0,36908000.0,114,5.4,5.6,11813,49.24,ZEE5,Yes,2009-11-05,Movie,PG-13,0,,No
MV24426,Inception,2010-11-25,2010,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,12192000.0,24264408.0,92,8.4,8.4,10287,74.77,Apple TV+,Yes,2011-06-22,Movie,PG,3,Marvel Universe,Yes
MV24427,Jai Bhim,2004-08-02,2004,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,36396000.0,15094000.0,87,7.1,7.2,1197,66.99,Netflix,Yes,2004-11-08,Movie,R,1,Jurassic,Yes
MV24428,Forrest Gump,2023-03-28,2023,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,20248000.0,41087000.0,98,6.1,6.2,25486,58.24,SonyLIV,Yes,2023-05-10,Movie,U,3,,No
MV24429,Dangal,2006-02-17,2006,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,61073000.0,182888000.0,159,5.8,6.3,100677,47.24,SonyLIV,Yes,2007-06-27,Movie,R,1,Star Wars,Yes
MV24430,The Godfather,2007-07-08,2007,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,97194000.0,340623000.0,103,5.8,5.6,5288,34.63,Disney+,Yes,2007-09-13,Movie,U/A,2,,No
MV24431,Andhadhun,2000-05-26,2000,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,38440000.0,30399000.0,110,7.7,7.6,6448,70.46,Disney+,Yes,2001-04-27,Movie,U,3,Harry Potter,No
MV24432,Bajrangi Bhaijaan,2024-11-25,2024,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,38495000.0,65751000.0,147,6.3,6.5,167,40.78,SonyLIV,Yes,2025-12-05,Movie,PG-13,2,,No
MV24433,Bajrangi Bhaijaan,2000-04-01,2000,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,18793000.0,40184000.0,127,4.1,3.6,195,39.42,SonyLIV,Yes,2000-06-25,Movie,PG,2,,No
MV24434,The Dark Knight,2002-04-16,2002,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,193689000.0,97195000.0,123,8.5,8.3,14340,64.77,Hulu,Yes,2002-11-24,Movie,U/A,7,Marvel Universe,Yes
MV24435,Barfi!,2007-05-27,2007,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,223352000.0,195164000.0,114,6.2,5.9,1221,55.34,Prime Video,Yes,2007-09-19,Movie,R,1,,No
MV24436,Andhadhun,2010-12-16,2010,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,29349000.0,28876000.0,110,6.3,6.2,4169,38.8,ZEE5,Yes,2011-08-25,Movie,PG-13,3,,No
MV24437,Avatar,2000-08-05,2000,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,42522000.0,173239000.0,78,9.7,9.8,129,58.38,Not Available,No,,Movie,16+,6,,No
MV24438,Dangal,2013-12-10,2013,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,79655000.0,218816000.0,133,6.3,6.6,415,52.96,Prime Video,Yes,2014-06-28,Movie,R,2,James Bond,Yes
MV24439,Queen,2000-09-22,2000,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,78193000.0,42444000.0,96,6.9,6.9,118,50.36,Not Available,No,,Movie,R,0,,No
MV24440,Vikram,2005-08-19,2005,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,59082000.0,604720000.0,164,5.4,5.3,855,58.91,Prime Video,Yes,2007-02-08,Movie,16+,2,Toy Story,Yes
MV24441,K.G.F: Chapter 2,2020-03-09,2020,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,29889000.0,62807000.0,111,6.8,7.3,58112,52.7,Prime Video,Yes,2020-12-22,Movie,16+,3,K.G.F,Yes
MV24442,Avatar,2005-06-20,2005,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,15475000.0,540453000.0,132,5.1,5.2,11558,58.27,Disney+,Yes,2005-11-30,Movie,PG,3,Jurassic,Yes
MV24443,Drishyam,2002-08-04,2002,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,146489000.0,190390000.0,118,6.5,6.1,8778,42.47,HBO Max,Yes,2003-05-22,Series,16+,2,DC Universe,No
MV24444,Master,2009-11-04,2009,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,67785000.0,357336000.0,111,5.5,5.3,9543,27.97,ZEE5,Yes,2010-10-04,Movie,U/A,5,Fast & Furious,No
MV24445,Drishyam,2011-12-23,2011,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,27203000.0,421664000.0,150,7.8,8.0,975,43.91,Hulu,Yes,2012-09-10,Movie,U/A,2,Marvel Universe,No
MV24446,Inception,2009-07-28,2009,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,57461000.0,47913000.0,109,6.0,5.8,1183,41.44,Netflix,Yes,2010-05-05,Series,16+,0,DC Universe,No
MV24447,Drishyam,2021-08-10,2021,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,67702000.0,35199000.0,209,6.9,6.4,1733,48.61,Disney+,Yes,2021-10-13,Series,U,1,,No
MV24448,Kahaani,2001-07-24,2001,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,37765000.0,120899000.0,98,6.2,6.4,1785,65.3,Netflix,Yes,2001-10-31,Movie,U,1,,No
MV24449,Baahubali: The Beginning,2023-08-14,2023,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,6985000.0,35711920.0,126,7.9,8.3,7761,35.67,Netflix,Yes,2024-05-07,Movie,PG-13,3,Baahubali,No
MV24450,Baahubali: The Beginning,2021-07-16,2021,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,250344000.0,111760000.0,102,5.9,6.2,10930,39.99,Hulu,Yes,2021-10-18,Series,U/A,2,Baahubali,Yes
MV24451,Dilwale Dulhania Le Jayenge,2012-01-20,2012,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,57355000.0,11187000.0,93,5.0,4.5,3089,47.7,Prime Video,Yes,2013-03-13,Movie,18+,1,DC Universe,No
MV24452,Gully Boy,2015-03-12,2015,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,33690000.0,138324000.0,131,6.7,7.0,3922,76.81,Apple TV+,Yes,2015-11-04,Movie,16+,2,,No
MV24453,Animal,2012-09-28,2012,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,27162000.0,15355000.0,77,7.5,7.0,571,54.74,Disney+,Yes,2012-12-31,Movie,16+,1,Fast & Furious,Yes
MV24454,Forrest Gump,2003-10-08,2003,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,30626000.0,229577000.0,127,6.7,6.9,11331,31.77,Netflix,Yes,2004-09-03,Movie,16+,2,James Bond,No
MV24455,Queen,2003-09-05,2003,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,31552000.0,25362000.0,92,5.0,5.0,1425,33.21,Not Available,No,,Movie,U,1,,No
MV24456,Forrest Gump,2010-05-10,2010,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,15140000.0,28701000.0,80,5.7,5.6,141909,63.41,Disney+,Yes,2011-05-14,Movie,U,1,DC Universe,No
MV24457,Kabhi Khushi Kabhie Gham,2022-05-14,2022,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,77161000.0,88010000.0,120,6.8,6.6,4045,61.62,Not Available,No,,Movie,16+,1,,No
MV24458,The Shawshank Redemption,2013-02-07,2013,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,21433000.0,9280000.0,85,5.1,5.3,249,44.18,Disney+,Yes,2013-06-08,Movie,18+,0,Harry Potter,No
MV24459,Pathaan,2002-08-05,2002,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,36966000.0,51213000.0,142,7.2,6.5,24806,25.93,Not Available,No,,Movie,U/A,5,,No
MV24460,Bajrangi Bhaijaan,2018-08-06,2018,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,44738000.0,82115000.0,129,5.1,5.6,4190,35.09,Apple TV+,Yes,2019-01-14,Movie,PG,2,,No
MV24461,Queen,2021-04-23,2021,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,95853000.0,121343000.0,160,7.3,7.6,5890,70.87,HBO Max,Yes,2021-12-28,Movie,PG-13,1,Marvel Universe,No
MV24462,Drishyam,2024-08-09,2024,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,60755000.0,138961000.0,159,6.6,6.8,16408,55.9,Disney+,Yes,2025-03-29,Movie,18+,1,,No
MV24463,K.G.F: Chapter 2,2000-05-09,2000,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,23572000.0,163372000.0,141,7.2,7.2,432,44.28,ZEE5,Yes,2001-01-01,Movie,U/A,5,K.G.F,Yes
MV24464,Queen,2004-08-17,2004,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,170618000.0,76331000.0,189,6.1,5.8,4099,40.15,Hulu,Yes,2005-05-14,Movie,PG-13,1,,No
MV24465,Kabhi Khushi Kabhie Gham,2016-08-08,2016,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,18596000.0,54557000.0,77,9.1,9.6,3435,36.65,Netflix,Yes,2017-05-15,Movie,PG-13,5,Star Wars,Yes
MV24466,Zindagi Na Milegi Dobara,2000-07-01,2000,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,25381000.0,34179000.0,110,8.3,8.0,4916,64.48,ZEE5,Yes,2001-09-12,Movie,U,4,,No
MV24467,Pulp Fiction,2018-06-18,2018,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,45625000.0,171032000.0,118,6.0,5.8,107176,48.65,HBO Max,Yes,2019-06-18,Movie,PG-13,1,Marvel Universe,Yes
MV24468,Baahubali: The Beginning,2018-06-27,2018,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,7382000.0,22619525.0,138,5.2,5.4,16113,49.09,SonyLIV,Yes,2018-10-25,Movie,16+,1,Baahubali,No
MV24469,Andhadhun,2003-02-13,2003,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,29341000.0,22947000.0,112,9.1,8.7,2796,54.83,HBO Max,Yes,2004-03-20,Movie,U,4,,No
MV24470,RRR,2018-02-14,2018,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,32071000.0,70017000.0,93,7.2,6.9,5832,55.52,Hulu,Yes,2018-04-02,Series,18+,1,Marvel Universe,Yes
MV24471,Dilwale Dulhania Le Jayenge,2005-07-11,2005,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,26943000.0,115650000.0,144,7.0,7.1,52757,21.43,Not Available,No,,Movie,18+,1,Toy Story,Yes
MV24472,Dangal,2014-10-17,2014,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,16154000.0,8309000.0,85,6.8,6.7,9219,45.02,Apple TV+,Yes,2015-06-28,Series,R,2,,No
MV24473,Zindagi Na Milegi Dobara,2003-05-17,2003,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,36261000.0,26060000.0,71,6.4,6.3,1050,35.86,Netflix,Yes,2004-10-16,Movie,PG,1,DC Universe,Yes
MV24474,Pushpa: The Rise,2023-09-21,2023,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,98502000.0,86970000.0,113,6.6,6.8,9859,47.0,JioCinema,Yes,2024-04-24,Movie,PG,2,Pushpa,No
MV24475,RRR,2000-05-20,2000,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,51922000.0,43985000.0,96,6.0,6.0,9071,30.67,Disney+,Yes,2001-10-14,Movie,18+,2,DC Universe,Yes
MV24476,Baahubali 2: The Conclusion,2023-03-24,2023,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,201935000.0,725369000.0,147,6.2,5.8,8362,67.86,SonyLIV,Yes,2024-06-27,Movie,PG,3,Baahubali,Yes
MV24477,3 Idiots,2016-07-09,2016,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,24610000.0,52329000.0,134,5.4,5.1,7827,51.94,Netflix,Yes,2016-11-02,Movie,R,1,,Yes
MV24478,Master,2010-06-01,2010,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,65176000.0,32792000.0,111,6.6,6.7,9827,34.26,Apple TV+,Yes,2011-10-19,Movie,U/A,6,,No
MV24479,The Shawshank Redemption,2016-05-05,2016,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,22767000.0,8301000.0,161,6.7,6.4,733,62.4,Disney+,Yes,2017-06-17,Movie,PG-13,3,,No
MV24480,Rockstar,2022-07-26,2022,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,81598000.0,360995000.0,181,6.8,7.0,5531,50.63,Prime Video,Yes,2023-03-31,Movie,U/A,0,,No
MV24481,PK,2000-01-01,2000,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,28840000.0,156034000.0,118,7.4,7.2,1518,58.31,Disney+,Yes,2000-09-30,Movie,18+,2,,No
MV24482,Gully Boy,2008-06-06,2008,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,63059000.0,81476000.0,70,5.7,5.4,4882,22.09,JioCinema,Yes,2008-08-24,Movie,R,1,,No
MV24483,Barfi!,2013-09-19,2013,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,313858000.0,1313931000.0,93,6.5,6.6,2700,50.33,JioCinema,Yes,2014-05-15,Movie,U/A,2,,No
MV24484,Baahubali 2: The Conclusion,2014-12-05,2014,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,64671000.0,256803000.0,119,7.0,7.5,9058,46.27,Prime Video,Yes,2016-02-10,Movie,PG,4,Baahubali,Yes
MV24485,Stree,2023-05-17,2023,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,16091000.0,13091000.0,106,7.1,6.9,1154,55.34,Prime Video,Yes,2024-05-03,Movie,PG,2,Fast & Furious,Yes
MV24486,Baahubali 2: The Conclusion,2000-06-20,2000,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,68000000.0,459732000.0,105,8.3,8.6,8823,67.28,Netflix,Yes,2000-08-10,Movie,PG,4,Baahubali,Yes
MV24487,RRR,2001-12-06,2001,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,22633000.0,88895000.0,74,4.4,4.4,23494,65.24,HBO Max,Yes,2002-10-24,Movie,PG-13,3,,No
MV24488,Kahaani,2017-08-08,2017,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,228333000.0,495598000.0,144,7.7,7.8,7470,84.53,Hulu,Yes,2018-06-08,Movie,16+,3,,No
MV24489,Kantara,2017-03-25,2017,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,22323000.0,76330000.0,142,8.9,8.9,1794,83.1,Disney+,Yes,2018-05-20,Movie,U,6,,No
MV24490,3 Idiots,2005-11-20,2005,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,125040000.0,454261000.0,70,7.2,7.5,704,61.12,Netflix,Yes,2007-05-10,Movie,U/A,0,,No
MV24491,Kabhi Khushi Kabhie Gham,2019-01-25,2019,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,302851000.0,2319373000.0,138,7.5,7.8,4642,52.8,HBO Max,Yes,2020-05-01,Movie,PG,2,Fast & Furious,Yes
MV24492,Lagaan,2007-05-24,2007,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,49145000.0,145934000.0,79,6.1,6.1,770,70.94,Hulu,Yes,2007-10-16,Movie,PG-13,3,,No
MV24493,Lagaan,2000-07-21,2000,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,14932000.0,174242982.0,105,7.4,7.4,7258,56.86,Apple TV+,Yes,2001-07-22,Movie,18+,2,,No
MV24494,Animal,2014-08-15,2014,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,14041000.0,242872768.0,163,4.5,4.6,722,36.9,Prime Video,Yes,2014-10-16,Movie,U/A,2,,No
MV24495,Lagaan,2009-01-11,2009,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,31953000.0,117297000.0,93,7.3,7.2,8697,68.45,HBO Max,Yes,2010-06-16,Movie,18+,2,Harry Potter,No
MV24496,3 Idiots,2003-04-15,2003,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,33879000.0,187754000.0,135,6.4,5.8,448,56.04,Netflix,Yes,2004-01-19,Movie,16+,1,,No
MV24497,Taare Zameen Par,2009-05-04,2009,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,30568000.0,233959000.0,97,6.4,6.2,635,42.87,Disney+,Yes,2009-08-27,Series,U,2,Star Wars,Yes
MV24498,The Dark Knight,2010-06-25,2010,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,93470000.0,242194000.0,124,5.8,5.4,8139,70.75,Prime Video,Yes,2011-05-16,Movie,PG-13,1,,No
MV24499,Gully Boy,2004-12-01,2004,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,17854000.0,8955000.0,101,7.3,6.7,4273,43.31,ZEE5,Yes,2005-09-11,Movie,PG,3,,No
MV24500,Forrest Gump,2008-10-27,2008,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,31972000.0,37192000.0,118,6.0,5.9,75,53.42,Disney+,Yes,2009-05-25,Movie,R,1,,No
MV24501,Rockstar,2004-02-01,2004,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,74750000.0,1450445000.0,155,5.2,5.6,546,52.05,HBO Max,Yes,2004-07-11,Movie,PG-13,3,,No
MV24502,Pulp Fiction,2010-07-02,2010,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,101215000.0,183790000.0,143,5.7,5.5,3780,39.57,Prime Video,Yes,2011-11-09,Movie,U,0,DC Universe,No
MV24503,Lagaan,2002-09-08,2002,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,9533000.0,25505690.0,116,5.2,5.4,34449,41.34,SonyLIV,Yes,2003-10-28,Movie,16+,1,Star Wars,Yes
MV24504,Inception,2003-10-01,2003,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,101853000.0,3957172000.0,164,5.7,6.2,2575,30.77,Hulu,Yes,2004-04-19,Movie,PG,3,Fast & Furious,Yes
MV24505,Barfi!,2009-03-06,2009,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,16964000.0,30337000.0,126,8.4,8.4,1018,47.86,Prime Video,Yes,2010-04-03,Movie,U,6,Jurassic,Yes
MV24506,Interstellar,2006-11-19,2006,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,37011000.0,81862000.0,124,7.3,7.3,32760,50.8,Netflix,Yes,2007-08-29,Series,PG,1,,No
MV24507,Forrest Gump,2000-09-28,2000,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,45064000.0,53058000.0,86,8.5,8.2,1004,72.98,Netflix,Yes,2001-11-26,Movie,R,7,,No
MV24508,3 Idiots,2005-10-16,2005,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,106089000.0,93381000.0,86,6.0,6.4,4270,56.74,HBO Max,Yes,2006-08-04,Movie,16+,1,Fast & Furious,Yes
MV24509,Queen,2007-10-18,2007,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,12099000.0,60627229.0,105,7.6,7.2,58596,62.99,Not Available,No,,Movie,16+,1,,No
MV24510,Pathaan,2016-06-18,2016,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,9916000.0,34857281.0,101,6.4,6.2,17935,39.27,,Yes,2017-08-31,Movie,R,5,,No
MV24511,Drishyam,2023-03-12,2023,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,9985000.0,,113,7.0,6.8,4519,21.34,HBO Max,Yes,2024-05-20,Movie,PG,2,Toy Story,No
MV24512,Drishyam,2006-10-28,2006,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,24754000.0,23246000.0,153,4.7,4.6,5177,62.79,SonyLIV,Yes,2007-09-01,Series,18+,3,Star Wars,Yes
MV24513,K.G.F: Chapter 1,2000-09-09,2000,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,63417000.0,31130000.0,73,6.5,6.4,5156,57.77,HBO Max,Yes,2001-07-05,Movie,PG-13,3,K.G.F,No
MV24514,Drishyam,2008-02-13,2008,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,40839000.0,230916000.0,105,7.0,7.0,19071,63.45,Not Available,No,,Movie,PG,3,Toy Story,Yes
MV24515,Baahubali 2: The Conclusion,2010-08-14,2010,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,83634000.0,126245000.0,105,6.2,6.2,17003,36.16,Disney+,Yes,2011-03-28,Movie,PG-13,0,Baahubali,Yes
MV24516,PK,2018-03-14,2018,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,20702000.0,36906000.0,104,9.1,9.3,1671,89.14,Not Available,No,,Movie,U/A,10,,No
MV24517,Kantara,2001-02-11,2001,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,24401000.0,196844000.0,161,7.4,7.2,31065,77.65,JioCinema,Yes,2001-11-26,Movie,U,3,,No
MV24518,Interstellar,2022-10-08,2022,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,147283000.0,68226000.0,93,8.3,8.6,673,46.1,Disney+,Yes,2023-07-02,Movie,PG,6,DC Universe,No
MV24519,Stree,2010-03-15,2010,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,298183000.0,193407000.0,70,8.3,8.1,773,54.22,ZEE5,Yes,2011-01-07,Movie,U/A,4,,No
MV24520,Inception,2002-08-13,2002,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,10312000.0,212842015.0,114,5.3,5.0,2258,68.39,Hulu,Yes,2004-02-06,Movie,U/A,3,Jurassic,No
MV24521,PK,2016-06-01,2016,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,66356000.0,22161000.0,113,6.2,6.2,3491,38.81,SonyLIV,Yes,2017-10-20,Movie,18+,5,Star Wars,Yes
MV24522,Kabhi Khushi Kabhie Gham,2009-02-13,2009,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,14798000.0,133112486.0,89,7.2,7.0,9888,44.78,Netflix,Yes,2010-08-14,Movie,16+,0,,No
MV24523,RRR,2002-02-16,2002,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,9736000.0,102642684.0,101,7.6,7.3,2321,47.88,JioCinema,Yes,2002-08-27,Movie,PG,2,Marvel Universe,Yes
MV24524,Andhadhun,2021-07-22,2021,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,41469000.0,49434000.0,123,5.5,5.2,11482,35.17,Disney+,Yes,2021-08-23,Series,R,2,,No
MV24525,Inception,2002-02-17,2002,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,67137000.0,51636000.0,124,7.3,7.8,6846,21.07,Prime Video,Yes,2003-02-22,Series,18+,3,James Bond,Yes
MV24526,Stree,2020-05-11,2020,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,53776000.0,397250000.0,124,7.5,7.4,6552,51.54,ZEE5,Yes,2021-03-21,Movie,PG,1,,No
